vote,age,gender,degree,locality,katz_centrality
0,21,F,1,unkown,0.00267
0,27,M,22,"Zadar, Croatia",0.00633
0,19,F,3,unkown,0.00278
0,33,F,7,"Dugo Selo, Croatia",0.00434
0,21,M,8,unkown,0.00327
0,33,F,3,"Zagreb, Croatia",0.00314
0,18,F,4,"Bizovac, Croatia",0.00283
0,40,F,5,"Rijeka, Croatia",0.00322
0,20,F,7,unkown,0.00301
0,42,F,8,"Zagreb, Croatia",0.00425
0,26,M,2,unkown,0.00274
0,34,F,10,"Zagreb, Croatia",0.00398
0,27,F,3,"Sibenik, Croatia",0.00301
0,25,F,6,"Slavonski Kobas, Croatia",0.0031
0,20,M,9,"Desni Stefanki, Croatia",0.00462
0,23,M,6,"Zagreb, Croatia",0.00303
0,19,F,3,"Betina, Croatia",0.00391
0,46,M,1,"Dubrovnik, Croatia",0.00382
0,108,F,2,"Osijek, Croatia",0.00296
0,24,F,8,"Zagreb, Croatia",0.00355
0,26,F,1,"Visnjevac, Croatia",0.00267
0,23,M,5,"Capljina, Bosnia and Herzegovina",0.00352
0,37,F,4,"Zagreb, Croatia",0.00323
0,36,F,8,"Nasice, Croatia",0.00376
0,29,M,10,"Pozega, Croatia",0.0037
0,22,F,8,"Zagreb, Croatia",0.00463
0,26,F,3,"Sobra, Croatia",0.00281
0,19,M,4,"Siroki Brijeg, Bosnia and Herzegovina",0.00284
0,23,M,16,"Vrbovec, Croatia",0.00698
0,23,F,10,"Sesvete, Croatia",0.00343
0,46,M,1,"Zagreb, Croatia",0.00266
0,26,M,20,"Vodnjan, Croatia",0.00468
0,41,F,1,"Sesvete, Croatia",0.00269
0,23,M,25,"Zagreb, Croatia",0.01064
0,52,M,2,"Klis, Croatia",0.00276
0,18,F,8,unkown,0.00341
0,22,M,11,unkown,0.00432
0,20,F,12,"Rijeka, Croatia",0.00359
0,29,M,5,"Amsterdam, The Netherlands",0.00295
0,18,F,4,"2635 Ishoj, Denmark",0.00288
0,20,F,26,"Zagreb, Croatia",0.01287
0,51,M,6,"Split, Croatia",0.00317
0,29,M,6,"Zagreb, Croatia",0.00379
0,27,F,5,"Zagreb, Croatia",0.00375
0,20,F,2,"Split, Croatia",0.00273
0,49,M,1,unkown,0.00443
0,24,M,2,unkown,0.00281
0,21,F,1,"Hvar, Croatia",0.00271
0,18,F,2,"Mostar, Bosnia and Herzegovina",0.00271
0,15,M,2,"Zapresic, Croatia",0.00356
0,37,M,2,"Osijek, Croatia",0.00273
0,26,F,21,"Delnice, Croatia",0.00459
0,22,F,4,"Split, Croatia",0.00322
0,19,F,7,"Zagreb, Croatia",0.0032
0,21,M,9,"Split, Croatia",0.00335
0,20,F,4,unkown,0.00322
0,24,M,5,"Zagreb, Croatia",0.00321
0,19,F,10,"Zagreb, Croatia",0.00384
0,17,M,12,"Dugo Selo, Croatia",0.00529
0,19,F,4,"Milan, Italy",0.00283
0,39,F,5,"Zagreb, Croatia",0.0033
0,24,F,1,"Klostar Podravski, Croatia",0.00266
0,20,M,2,unkown,0.00278
0,18,M,13,"Zagreb, Croatia",0.0053
0,49,F,11,"Zagreb, Croatia",0.00608
0,18,F,15,"Sesvete, Croatia",0.00366
0,20,F,8,unkown,0.00365
0,34,M,1,"Munich, Germany",0.0027
0,64,F,1,"Koprivnica, Croatia",0.00267
0,20,F,3,"Makarska, Croatia",0.00279
0,54,M,12,"Zagreb, Croatia",0.0058
0,20,F,2,"Zagreb, Croatia",0.00274
0,18,M,3,"Split, Croatia",0.00277
0,23,F,3,"Zagreb, Croatia",0.00327
0,41,F,3,unkown,0.00299
0,29,F,72,"Sesvete, Croatia",0.02703
0,21,F,4,"Zagreb, Croatia",0.00297
0,20,F,6,"Zagreb, Croatia",0.0046
0,20,F,28,"Zagreb, Croatia",0.0056
0,20,M,18,"Zagreb, Croatia",0.00681
0,32,F,4,"Rakov Potok, Croatia",0.00351
0,15,M,3,"Osijek, Croatia",0.00289
0,60,M,2,"Split, Croatia",0.00349
0,19,F,3,"Orahovica, Croatia",0.00279
0,23,M,20,"Split, Croatia",0.00724
0,26,M,8,"Split, Croatia",0.00335
0,18,M,5,unkown,0.00334
0,26,F,3,"Matulji, Croatia",0.00278
0,23,F,2,"Zagreb, Croatia",0.00271
0,21,F,11,"Posusje, Bosnia and Herzegovina",0.0035
0,27,F,7,"Ivanic-Grad, Croatia",0.00402
0,59,F,4,"Varazdin, Croatia",0.00381
0,30,F,1,"Split, Croatia",0.00278
0,18,F,2,"Zagreb, Croatia",0.0028
0,19,M,2,"48260, Donja Glogovnica, Croatia",0.00284
0,22,M,32,"Zagreb, Croatia",0.01127
0,99,F,16,unkown,0.00577
0,18,M,8,"Kukuljanovo, Croatia",0.00305
0,108,M,6,"Los Angeles, CA, USA",0.00296
0,22,F,8,unkown,0.00432
0,19,M,1,"Split, Croatia",0.00265
0,22,F,18,"Zagreb, Croatia",0.00716
0,22,M,2,unkown,0.00283
0,23,F,4,"Kistanje, Croatia",0.00293
0,25,F,15,"Nasice, Croatia",0.00452
0,27,M,1,"Calgary, AB, Canada",0.00268
0,29,M,4,"Rijeka, Croatia",0.00361
0,38,F,9,"Osijek, Croatia",0.0053
0,16,M,7,"Zagreb, Croatia",0.00448
0,21,F,22,"Zagreb, Croatia",0.00567
0,21,M,3,"Zagreb, Croatia",0.00396
0,31,M,7,"Zagreb, Croatia",0.00546
0,19,F,7,"Zagreb, Croatia",0.00356
0,34,F,3,"Zagreb, Croatia",0.0029
0,26,M,27,unkown,0.01192
0,22,M,28,"Sveta Nedelja, Croatia",0.01316
0,21,F,1,"Pula, Croatia",0.00267
0,20,F,5,"Pyongyang, North Korea",0.00298
0,22,F,9,"Sarajevo, Bosnia and Herzegovina",0.00423
0,39,M,5,"Zagreb, Croatia",0.00469
0,22,F,1,"Livno, Bosnia and Herzegovina",0.00274
0,21,M,4,"Sesvete, Croatia",0.00285
0,15,F,2,"Pakrac, Croatia",0.00271
0,23,F,4,"Vid, Croatia",0.003
0,25,F,5,unkown,0.00312
0,27,M,4,"Zagreb, Croatia",0.00341
0,45,M,2,unkown,0.00271
0,37,F,1,"34310, Pleternica, Croatia",0.00268
0,47,F,12,"Zagreb, Croatia",0.00677
0,31,F,2,"Karlovac, Croatia",0.00309
0,25,M,3,"San Francisco, CA, USA",0.00302
0,21,F,4,unkown,0.00295
0,33,M,3,"Zadar, Croatia",0.00285
0,24,M,3,"Kastel Gomilica, Croatia",0.00285
0,21,F,5,"Valpovo, Croatia",0.00292
0,16,F,9,"Zagreb, Croatia",0.00592
0,23,F,27,Hong Kong,0.00961
0,17,F,1,"Vrbovec Samoborski, Croatia",0.003
0,36,F,6,"Kladare, Croatia",0.00377
0,19,M,2,"Bibinje, Croatia",0.00271
0,18,M,3,"Ivanic-Grad, Croatia",0.00294
0,23,F,8,"Vrbovec, Croatia",0.00383
0,22,M,2,unkown,0.00272
0,21,M,9,unkown,0.00439
0,20,F,1,"Cakovec, Croatia",0.00266
0,44,F,12,"Zagreb, Croatia",0.00583
0,23,F,2,"Govedari, Croatia",0.00272
0,23,F,1,"Zagreb, Croatia",0.00283
0,21,F,1,"Slavonski Brod, Croatia",0.00266
0,43,M,1,"Virje, Croatia",0.00266
0,20,F,5,"Newcastle upon Tyne, Tyne and Wear, UK",0.0031
0,21,F,9,"Zagreb, Croatia",0.00389
0,27,M,6,"Zagreb, Croatia",0.0048
0,21,M,3,unkown,0.0036
0,27,M,4,"Luka Pokupska, Croatia",0.00292
0,20,M,6,"Split, Croatia",0.00334
0,25,M,9,"Gdansk, Poland",0.00466
0,30,M,3,"Split, Croatia",0.00286
0,22,F,6,"Kastel Kambelovac, Croatia",0.00303
0,18,F,4,"Heresin, Croatia",0.00291
0,48,M,1,unkown,0.00269
0,19,F,4,"Jesenice, Croatia",0.00282
0,34,F,3,"Vukovar, Croatia",0.00282
0,29,F,2,"Zadar, Croatia",0.00291
0,19,M,4,"34310, Pleternica, Croatia",0.00289
0,29,F,22,"Samobor, Croatia",0.00845
0,19,M,12,"Varazdin, Croatia",0.00369
1,30,M,5,"Osijek, Croatia",0.0036
1,31,M,52,"Zagreb, Croatia",0.02304
1,24,F,6,unkown,0.00322
1,25,M,32,"Zagreb, Croatia",0.01062
1,33,F,5,"Zagreb, Croatia",0.00493
1,24,M,12,"Zagreb, Croatia",0.00877
1,25,F,8,"Rijeka, Croatia",0.00361
1,22,M,13,"Zagreb, Croatia",0.00543
1,41,M,7,"Split, Croatia",0.00483
1,30,F,1,unkown,0.00266
1,27,F,7,"Poljica, Croatia",0.00626
1,43,F,6,"Cakovec, Croatia",0.00466
1,31,F,36,"Split, Croatia",0.01184
1,24,F,80,"Velika Gorica, Croatia",0.03682
1,22,F,2,"Omisalj, Croatia",0.0029
1,31,M,3,"Crikvenica, Croatia",0.00361
1,27,F,31,unkown,0.01248
1,20,F,10,"Zagreb, Croatia",0.00351
1,25,F,27,"Zagreb, Croatia",0.00877
1,36,M,5,"Zagreb, Croatia",0.00401
1,21,M,13,"Trski Vrh, Croatia",0.00398
1,32,F,1,"49246, Marija Bistrica, Croatia",0.00269
1,26,M,9,"Zagreb, Croatia",0.00549
1,20,M,6,"Zagreb, Croatia",0.0035
1,32,F,97,"Zagreb, Croatia",0.02617
1,20,M,1,"Osijek, Croatia",0.00267
1,20,F,17,"Klanjec, Croatia",0.00654
1,56,M,2,"Zagreb, Croatia",0.00282
1,36,M,3,"Korcula, Croatia",0.00297
1,24,F,23,"Zagreb, Croatia",0.01061
1,31,F,28,"Vrbovec, Croatia",0.01155
1,30,F,44,"Zagreb, Croatia",0.01293
1,24,F,28,"Zagreb, Croatia",0.0128
1,42,M,6,"Zagreb, Croatia",0.00339
1,48,F,1,unkown,0.00271
1,35,F,5,"Korcula, Croatia",0.00301
1,25,M,4,unkown,0.00297
1,49,F,3,"Varazdin, Croatia",0.00287
1,30,M,18,unkown,0.00733
1,28,M,13,"Koprivnica, Croatia",0.00464
1,38,M,29,"Zagreb, Croatia",0.01805
1,36,F,25,"Zagreb, Croatia",0.01173
1,28,M,13,"Osijek, Croatia",0.00442
1,23,F,10,"Zagreb, Croatia",0.0064
1,41,F,20,"Zagreb, Croatia",0.0126
1,42,M,16,"Zagreb, Croatia",0.00542
1,30,M,1,"Karlovac, Croatia",0.00282
1,37,M,3,unkown,0.00283
1,41,F,9,"Split, Croatia",0.006
1,23,F,12,"Miami, FL, USA",0.00474
1,20,M,21,"Zagreb, Croatia",0.00734
1,28,F,30,"Zagreb, Croatia",0.01013
1,30,F,4,"Zagreb, Croatia",0.00352
1,26,M,9,"Zadar, Croatia",0.00435
1,20,F,4,unkown,0.00286
1,37,F,12,"Rijeka, Croatia",0.00528
1,23,F,6,"Zagreb, Croatia",0.00441
1,43,F,4,"Podstrana, Croatia",0.00312
1,17,F,7,"Slavonski Brod, Croatia",0.00321
1,37,M,1,unkown,0.0027
1,23,M,4,"Zagreb, Croatia",0.0039
1,19,M,4,"Makarska, Croatia",0.00395
1,22,F,8,"Plesivica, Croatia",0.00366
1,39,M,25,"Osijek, Croatia",0.00782
1,52,M,3,"Zagreb, Croatia",0.00419
1,30,M,10,unkown,0.0074
1,41,M,2,unkown,0.00279
1,20,F,27,"Zagreb, Croatia",0.00765
1,43,M,3,"Sesvete, Croatia",0.00341
1,31,F,3,"Vrsar, Croatia",0.00291
1,26,F,11,"Zadar, Croatia",0.00395
1,31,M,14,"Zagreb, Croatia",0.00596
1,42,M,2,"Mali Losinj, Croatia",0.00273
1,20,F,4,"Rijeka, Croatia",0.00291
1,28,F,33,"Zagreb, Croatia",0.01491
1,27,F,17,"Zagreb, Croatia",0.0094
1,23,M,20,"Zagreb, Croatia",0.00764
1,57,M,4,unkown,0.00297
1,22,M,4,"Split, Croatia",0.00318
1,35,M,7,"Osijek, Croatia",0.00351
1,46,M,2,"Zagreb, Croatia",0.00271
1,16,M,2,"Opuzen, Croatia",0.00272
1,25,F,8,"Zagreb, Croatia",0.00634
1,31,F,23,"San Francisco, CA, USA",0.0143
1,21,F,7,unkown,0.00502
1,32,M,1,"Drenje Brdovecko, Croatia",0.00319
1,23,M,14,"Stubicka Slatina, Croatia",0.00576
1,24,M,1,"Bjelovar, Croatia",0.00267
1,28,F,14,"Zagreb, Croatia",0.0059
1,31,F,2,"Zadar, Croatia",0.00352
1,39,F,1,"Sibenik, Croatia",0.00266
1,18,F,1,unkown,0.00267
1,28,M,25,"Hamburg, Germany",0.01231
1,38,M,14,unkown,0.00731
1,22,F,47,"Zagreb, Croatia",0.02028
1,22,F,2,"Split, Croatia",0.00283
1,37,F,33,unkown,0.01587
1,25,F,33,unkown,0.01011
1,33,F,8,"Silo, Croatia",0.00545
1,23,M,22,"Vienna, Austria",0.01111
1,30,F,15,unkown,0.00887
1,23,F,7,"Slavonski Brod, Croatia",0.00473
1,25,M,4,"Vrapce, Serbia",0.00343
1,51,F,4,"Rijeka, Croatia",0.00289
1,46,M,2,"Zadar, Croatia",0.00448
1,31,F,24,"Zagreb, Croatia",0.00971
1,18,F,2,"Zagreb, Croatia",0.00272
1,30,F,48,"Zagreb, Croatia",0.02295
1,57,M,36,"Split, Croatia",0.02421
1,19,F,11,"Kaptol, Croatia",0.00359
1,25,F,38,unkown,0.01658
1,31,M,10,"Split, Croatia",0.00544
1,21,F,22,unkown,0.01017
1,17,M,10,"Zagreb, Croatia",0.0042
1,41,F,2,"Zagreb, Croatia",0.00272
1,22,F,65,"Zagreb, Croatia",0.04025
1,26,M,64,"Karlstad, Sweden",0.02915
1,25,F,5,"Osijek, Croatia",0.00426
1,40,F,110,"Zagreb, Croatia",0.04481
1,36,M,4,"Buzdohanj, Croatia",0.00421
1,22,F,2,"Rijeka, Croatia",0.00277
1,23,F,3,"Piljenice, Croatia",0.00349
1,39,F,3,"Ivanic-Grad, Croatia",0.00365
1,19,M,2,"Zagreb, Croatia",0.00287
1,22,F,27,"Zagreb, Croatia",0.0092
1,19,M,55,"Zagreb, Croatia",0.0177
1,34,F,3,"Zadar, Croatia",0.00285
1,23,M,50,"Zagreb, Croatia",0.01922
1,23,F,98,"Brno, Czech Republic",0.03943
1,34,F,4,"Pula, Croatia",0.00308
1,21,M,3,"Samobor, Croatia",0.00311
1,44,F,1,"Zagreb, Croatia",0.00271
1,31,M,9,"Zagreb, Croatia",0.00518
1,22,M,4,"Zagreb, Croatia",0.00293
1,31,M,42,unkown,0.01659
1,47,M,1,"Zagreb, Croatia",0.00266
1,51,M,10,"Zagreb, Croatia",0.00682
1,43,F,9,"Nova Gradiska, Croatia",0.00359
1,34,F,9,"Dubrovnik, Croatia",0.00365
1,19,F,2,"Klis, Croatia",0.00279
1,26,F,1,"Vodice, Croatia",0.00278
1,21,M,5,unkown,0.00299
1,39,M,2,"Rijeka, Croatia",0.00278
1,30,F,12,"Zagreb, Croatia",0.00744
1,21,F,10,"Zagreb, Croatia",0.00439
1,24,M,5,"Lonjica, Croatia",0.00378
1,29,F,17,"Zagreb, Croatia",0.00904
1,37,M,10,unkown,0.00668
1,31,M,2,"Zagreb, Croatia",0.00285
1,32,F,2,"Podgorica, Montenegro",0.00422
1,24,M,8,"Zagreb, Croatia",0.0036
1,32,M,26,unkown,0.00914
1,33,F,10,"Zagreb, Croatia",0.00527
1,28,M,13,"Buje, Croatia",0.0056
1,18,F,6,"Turin, Italy",0.00298
1,34,M,26,"Zagreb, Croatia",0.00817
1,28,M,21,unkown,0.01212
1,33,M,1,"Zagreb, Croatia",0.00484
1,24,M,1,"Zagreb, Croatia",0.00281
1,28,M,1,"Zagreb, Croatia",0.0027
1,26,M,5,"Crikvenica, Croatia",0.00396
1,26,M,3,"Zagreb, Croatia",0.00313
1,23,M,6,"Zapresic, Croatia",0.00314
1,21,F,3,"Zapresic, Croatia",0.00375
1,24,F,14,"Velika Gorica, Croatia",0.00783
1,31,M,20,"Zagreb, Croatia",0.01096
1,29,F,2,"Zagreb, Croatia",0.00278
1,36,M,91,"Zapresic, Croatia",0.05393
1,17,F,1,"Zagreb, Croatia",0.00284
1,35,M,1,"Osijek, Croatia",0.00281
1,22,M,16,"Osijek, Croatia",0.00479
1,35,M,2,"Velika Gorica, Croatia",0.00278
1,26,F,30,"Zagreb, Croatia",0.01262
1,33,F,62,unkown,0.03867
1,31,M,10,unkown,0.0072
1,23,F,10,"Zagreb, Croatia",0.00746
1,44,F,1,"Berlin, Germany",0.00287
1,44,F,20,"Bilje, Croatia",0.00878
1,32,M,7,"Zagreb, Croatia",0.00324
1,29,M,2,"Padua, Italy",0.00275
1,24,F,42,"Zagreb, Croatia",0.0133
1,20,F,12,"Zagreb, Croatia",0.00394
1,48,F,3,"Kutina, Croatia",0.00301
1,28,F,13,"Zagreb, Croatia",0.00664
1,20,M,3,"Rijeka, Croatia",0.00287
1,20,F,2,"Amsterdam, The Netherlands",0.00285
1,39,F,36,"Zagreb, Croatia",0.02237
1,22,F,17,"10450, Jastrebarsko, Croatia",0.00535
1,101,M,31,"Zagreb, Croatia",0.024
1,19,F,5,"Rijeka, Croatia",0.0029
1,33,M,11,"Zagreb, Croatia",0.00484
1,40,F,7,"Zagreb, Croatia",0.00435
1,32,M,8,"Rijeka, Croatia",0.00363
1,20,F,6,unkown,0.00571
1,26,M,2,"Rijeka, Croatia",0.00276
1,40,M,10,"Slavonski Brod, Croatia",0.00569
1,24,F,15,"Zagreb, Croatia",0.01144
1,22,M,8,"Zagreb, Croatia",0.00351
1,35,F,33,unkown,0.01914
1,26,M,4,"Zagreb, Croatia",0.00312
1,101,M,2,"Zagreb, Croatia",0.00277
1,22,M,17,"Zagreb, Croatia",0.00641
1,32,F,34,"Zadar, Croatia",0.01938
1,49,F,4,"Sesvete, Croatia",0.00283
1,20,M,2,"Osijek, Croatia",0.00271
1,74,M,16,unkown,0.00768
1,24,F,5,"Zagreb, Croatia",0.00358
1,18,M,2,"Dubrovnik, Croatia",0.00289
1,38,M,4,"Vrsar, Croatia",0.0035
1,102,M,13,"23450, Obrovac, Croatia",0.00466
1,43,M,3,"Zagreb, Croatia",0.00314
1,42,M,2,"Rijeka, Croatia",0.00274
1,32,M,5,"Rijeka, Croatia",0.00303
1,33,M,8,"Zagreb, Croatia",0.005
1,20,F,8,"Munich, Germany",0.0034
1,25,F,5,"Ziskovec, Croatia",0.00318
1,56,M,2,"Zagreb, Croatia",0.00294
1,47,M,1,"Pula, Croatia",0.00395
1,18,M,6,"Paris, France",0.0032
1,22,F,3,"Rijeka, Croatia",0.00316
1,22,F,17,"Zagreb, Croatia",0.00581
1,58,M,5,"Zagreb, Croatia",0.00459
1,36,F,15,"Zagreb, Croatia",0.0062
1,29,M,3,"Klis, Croatia",0.00297
1,21,F,9,"Zagreb, Croatia",0.00722
1,24,M,6,"Zadar, Croatia",0.00315
1,25,M,6,"Zagreb, Croatia",0.00332
1,19,F,2,"Osijek, Croatia",0.00271
1,28,F,20,"Bjelovar, Croatia",0.01595
1,36,F,6,"Osijek, Croatia",0.00424
1,27,F,13,"Zagreb, Croatia",0.00599
1,31,F,12,"Cakovec, Croatia",0.00529
1,19,M,3,unkown,0.00278
1,25,M,12,unkown,0.00485
1,22,F,3,"Sisak, Croatia",0.00289
1,25,M,5,"Zagreb, Croatia",0.00346
1,23,F,69,"Zagreb, Croatia",0.03424
1,24,F,10,"Zagreb, Croatia",0.00492
1,28,F,7,"Split, Croatia",0.00641
1,49,M,19,"Velika Gorica, Croatia",0.0105
1,25,M,5,"Zagreb, Croatia",0.00635
1,21,M,10,"Rijeka, Croatia",0.00536
1,30,M,2,"Vukovar, Croatia",0.00278
1,52,M,6,"Slavonski Brod, Croatia",0.00574
1,22,F,8,"Osijek, Croatia",0.00398
1,22,F,2,"Zagreb, Croatia",0.00297
1,26,F,14,"Graz, Austria",0.00799
1,34,F,2,unkown,0.00282
1,21,M,5,"Zagreb, Croatia",0.00328
1,26,M,13,"Zadar, Croatia",0.00431
1,37,F,25,"Zagreb, Croatia",0.00915
1,65,M,2,"Rijeka, Croatia",0.00288
1,22,M,22,"Sao Paulo - Sao Paulo, Brazil",0.01198
1,45,M,1,"Zagreb, Croatia",0.00271
1,23,M,42,"Zagreb, Croatia",0.01632
1,19,F,23,"Zagreb, Croatia",0.00833
1,27,M,4,"Osijek, Croatia",0.00314
1,32,F,26,"Zagreb, Croatia",0.00846
1,19,M,61,"Split, Croatia",0.04451
1,21,M,8,"Zagreb, Croatia",0.0043
1,103,F,1,"Zagreb, Croatia",0.00265
1,32,F,46,"Mountain View, CA, USA",0.0192
1,20,M,8,"Rijeka, Croatia",0.00567
1,28,F,7,"Zadar, Croatia",0.00323
1,22,M,8,"Zagreb, Croatia",0.00429
1,21,F,4,"Zagreb, Croatia",0.00336
1,22,F,20,"Varazdin, Croatia",0.00491
1,18,F,2,"Trski Vrh, Croatia",0.00273
1,20,F,3,"Zagreb, Croatia",0.00295
1,26,F,43,"Zagreb, Croatia",0.02123
1,94,F,11,"Honiara, Solomon Islands",0.00662
1,44,M,2,"Nova Gradiska, Croatia",0.00271
1,18,M,8,"Zagreb, Croatia",0.00355
1,41,M,4,"Zagreb, Croatia",0.00445
1,25,F,83,"Zagreb, Croatia",0.04749
1,31,M,31,"Zagreb, Croatia",0.00987
1,20,M,4,"Cakovec, Croatia",0.0029
1,43,F,3,"Crikvenica, Croatia",0.00376
1,29,F,5,"Petrinja, Croatia",0.00309
1,47,F,4,"Ivanic-Grad, Croatia",0.00392
1,23,F,22,"Zagreb, Croatia",0.00748
1,29,F,6,"Dubrovnik, Croatia",0.00409
1,20,F,12,"Zagreb, Croatia",0.00415
1,31,F,1,"Zagreb, Croatia",0.0027
1,23,F,3,"Zagreb, Croatia",0.00371
1,37,F,19,"Zagreb, Croatia",0.00772
1,22,M,11,"Osijek, Croatia",0.00403
1,24,F,9,"Osijek, Croatia",0.0047
1,31,F,4,unkown,0.0037
1,102,F,3,unkown,0.00278
1,23,F,9,"Zagreb, Croatia",0.00368
1,18,F,1,"Osijek, Croatia",0.00269
1,27,M,7,unkown,0.00346
1,21,M,6,"Zagreb, Croatia",0.00333
1,39,M,11,"Rijeka, Croatia",0.00703
1,44,M,12,unkown,0.00407
1,27,M,6,"Zagreb, Croatia",0.00409
1,28,F,11,unkown,0.0057
1,51,M,18,"Drnis, Croatia",0.0115
1,55,F,35,"Zadar, Croatia",0.01793
1,24,M,10,"Osijek, Croatia",0.00486
1,35,F,4,"Omis, Croatia",0.00297
1,44,F,51,"Zagreb, Croatia",0.02808
1,34,M,4,"Bizovac, Croatia",0.00333
1,23,M,8,"Zagreb, Croatia",0.00408
1,33,M,3,"Zagreb, Croatia",0.00359
1,20,M,7,"Slutsk, Belarus",0.00351
1,28,M,54,"San Francisco, CA, USA",0.02647
1,19,M,20,"Zagreb, Croatia",0.00882
1,35,M,1,"Rijeka, Croatia",0.00282
1,36,F,23,"Zagreb, Croatia",0.01561
1,25,M,7,"Drnis, Croatia",0.00344
1,53,M,6,"Zagreb, Croatia",0.00558
1,34,F,17,"Vienna, Austria",0.00687
1,23,M,9,"Ljubljana, Slovenia",0.00464
1,29,F,55,"Igrisce, Croatia",0.01979
1,45,M,30,"Zagreb, Croatia",0.01754
1,21,M,7,"Zagreb, Croatia",0.00412
1,44,M,4,unkown,0.00359
1,24,M,12,"Zagreb, Croatia",0.006
1,27,F,61,"Zagreb, Croatia",0.02835
1,37,F,16,"Zagreb, Croatia",0.01374
1,33,M,4,"Pakrac, Croatia",0.00286
1,28,M,1,"Rijeka, Croatia",0.00268
1,24,M,21,"Oroslavje, Croatia",0.01156
1,23,M,10,"Zagreb, Croatia",0.00399
1,36,M,1,"Gudovac, Croatia",0.00285
1,22,F,1,unkown,0.00266
1,44,M,2,"Vukovar, Croatia",0.00286
1,21,F,24,"Zagreb, Croatia",0.01543
1,36,F,9,"Zagreb, Croatia",0.00545
1,27,F,4,"Varazdin, Croatia",0.00465
1,36,F,63,"Umag, Croatia",0.02942
1,35,M,12,"Slavonski Brod, Croatia",0.00522
1,46,M,6,"Split, Croatia",0.00492
1,43,F,8,"Vinkovci, Croatia",0.00408
1,39,F,9,"Zagreb, Croatia",0.0068
1,19,M,2,"Split, Croatia",0.00326
1,55,M,1,"Osijek, Croatia",0.00269
1,23,F,10,"Velika Gorica, Croatia",0.00689
1,34,F,12,"Zagreb, Croatia",0.00609
1,18,F,10,"Sisak, Croatia",0.00482
1,23,M,6,unkown,0.00392
1,27,M,4,"Nasice, Croatia",0.00309
1,53,F,1,"Osijek, Croatia",0.00276
1,20,F,1,"Rijeka, Croatia",0.00267
1,25,M,11,"Zagreb, Croatia",0.00602
1,18,M,4,"Split, Croatia",0.003
1,19,F,13,"Zagreb, Croatia",0.00435
1,34,M,14,"10450, Donja Zdencina, Croatia",0.00662
1,41,F,1,"Zagreb, Croatia",0.00324
1,19,M,1,"Zagreb, Croatia",0.00273
1,63,M,3,unkown,0.00295
1,22,M,22,unkown,0.00822
1,22,F,10,"Zagreb, Croatia",0.00372
1,36,F,13,"Rome, Italy",0.00894
1,24,F,53,"Zagreb, Croatia",0.0175
1,33,M,6,"Sarajevo, Bosnia and Herzegovina",0.00582
1,29,F,11,"Pozega, Croatia",0.00463
1,25,F,28,"Samobor, Croatia",0.00877
1,33,F,20,"Zagreb, Croatia",0.01075
1,36,M,5,"Tar, Croatia",0.00323
1,22,F,10,"Zagreb, Croatia",0.00563
1,26,M,30,unkown,0.00792
1,22,F,1,"Sesvete, Croatia",0.00266
1,22,F,8,"Zagreb, Croatia",0.00406
1,21,M,4,"Trieste, Italy",0.00309
1,31,M,5,"Split, Croatia",0.004
1,28,F,5,"Split, Croatia",0.00478
1,28,F,6,unkown,0.00376
1,33,M,4,unkown,0.00304
1,42,M,4,"Zagreb, Croatia",0.00291
1,34,F,5,"Rijeka, Croatia",0.00434
1,51,M,5,"Rijeka, Croatia",0.00317
1,18,F,4,"Zadar, Croatia",0.00288
1,21,M,2,"Rijeka, Croatia",0.00274
1,20,F,7,"Zagreb, Croatia",0.00379
1,30,F,4,"Osijek, Croatia",0.00334
1,29,M,9,"Zagreb, Croatia",0.00765
1,26,M,1,"Zagreb, Croatia",0.00266
1,24,M,41,unkown,0.01205
1,33,M,21,unkown,0.01288
1,23,F,10,"Zagreb, Croatia",0.00381
1,29,M,7,"Rijeka, Croatia",0.00335
1,30,M,18,"Zagreb, Croatia",0.00706
1,30,F,6,"Slavonski Brod, Croatia",0.00355
1,26,F,18,unkown,0.00557
1,21,F,29,"Zagreb, Croatia",0.0113
1,39,M,1,"Satnica Dakovacka, Croatia",0.00287
1,53,M,13,"Trogir, Croatia",0.01065
1,39,M,6,unkown,0.00694
1,20,M,5,"Split, Croatia",0.00303
1,27,F,4,unkown,0.00294
1,33,M,3,"Velika Gorica, Croatia",0.0032
1,54,M,1,"Zagreb, Croatia",0.0027
1,39,F,4,"Zagreb, Croatia",0.00298
1,23,F,4,"Zagreb, Croatia",0.00297
1,34,F,12,unkown,0.00496
1,46,F,25,"Zagreb, Croatia",0.01484
1,25,F,50,"Zagreb, Croatia",0.0172
1,20,M,12,"Zadar, Croatia",0.00409
1,19,F,7,"Zagreb, Croatia",0.00358
1,30,M,18,"Rijeka, Croatia",0.00586
1,24,M,9,unkown,0.00367
1,31,M,16,unkown,0.00582
1,30,F,25,"Zagreb, Croatia",0.01166
1,20,M,23,"Versailles, France",0.00921
1,62,M,21,"Zagreb, Croatia",0.0177
1,25,F,40,"Vrbovec, Croatia",0.01565
1,22,M,24,"Zagreb, Croatia",0.01228
1,21,F,13,"Zagreb, Croatia",0.00452
1,32,M,3,"Ivanovec, Croatia",0.0028
1,27,F,7,"Opatija, Croatia",0.00367
1,28,M,3,"Zagreb, Croatia",0.00313
1,33,F,8,"Zagreb, Croatia",0.00432
